Date,Hour,C1_D,C2_D,C3_D,TS_D,TS_C,Ab_D,B1_D,B2_D,B3_D,Bat_Ch,Bat_Dis,Mt_P,FC_P,Electricity_Price,NaturalGas_Price,RE_P,OAT,ElectricityPrice,NaturalGasPrice,Month,OABD,,Sizing:,kW
5/30/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1341505,6.884,0,20,0.1341505,6.884,5,20,,,
5/30/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1301325,6.884,0,20,0.1301325,6.884,5,20,,,
5/30/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.123019,6.884,0,19.4,0.123019,6.884,5,19.4,,,
5/30/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1198415,6.884,0,18.9,0.1198415,6.884,5,18.9,,,
5/30/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.121461,6.884,0,18.9,0.121461,6.884,5,18.9,,,
5/30/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.124864,6.884,0,19.4,0.124864,6.884,5,19.4,,,
5/30/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.132613,6.884,0,20.6,0.132613,6.884,5,20.6,,,
5/30/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1411205,6.884,0,21.1,0.1411205,6.884,5,21.1,,,
5/30/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1493,6.884,0,21.1,0.1493,6.884,5,21.1,,,
5/30/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.157869,6.884,0,23.3,0.157869,6.884,5,23.3,,,
5/30/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.156147,6.884,0,22.8,0.156147,6.884,5,22.8,,,
5/30/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.158484,6.884,0,21.7,0.158484,6.884,5,21.7,,,
5/30/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.162051,6.884,788,22.8,0.162051,6.884,5,22.8,,,
5/30/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1630555,6.884,788,25.6,0.1630555,6.884,5,25.6,,,
5/30/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1648595,6.884,788,27.8,0.1648595,6.884,5,27.8,,,
5/30/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1640395,6.884,788,27.8,0.1640395,6.884,5,27.8,,,
5/30/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.16652,6.884,788,29.4,0.16652,6.884,5,29.4,,,
5/30/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.166028,6.884,788,28.3,0.166028,6.884,5,28.3,,,
5/30/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1554295,6.884,0,26.7,0.1554295,6.884,5,26.7,,,
5/30/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.149997,6.884,0,23.9,0.149997,6.884,5,23.9,,,
5/30/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1530515,6.884,0,22.8,0.1530515,6.884,5,22.8,,,
5/30/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.143642,6.884,0,21.7,0.143642,6.884,5,21.7,,,
5/30/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1311165,6.884,0,21.1,0.1311165,6.884,5,21.1,,,
5/30/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.12798,6.884,0,20.6,0.12798,6.884,5,20.6,,,
5/31/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1328385,6.884,0,20,0.1328385,6.884,5,20,,,
5/31/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.124905,6.884,0,19.4,0.124905,6.884,5,19.4,,,
5/31/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1218505,6.884,0,18.9,0.1218505,6.884,5,18.9,,,
5/31/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1187755,6.884,0,17.8,0.1187755,6.884,5,17.8,,,
5/31/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.119903,6.884,0,17.8,0.119903,6.884,5,17.8,,,
5/31/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1240235,6.884,0,16.1,0.1240235,6.884,5,16.1,,,
5/31/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.131752,6.884,0,16.7,0.131752,6.884,5,16.7,,,
5/31/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.132941,6.884,0,18.9,0.132941,6.884,5,18.9,,,
5/31/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.141387,6.884,0,20,0.141387,6.884,5,20,,,
5/31/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1517395,6.884,0,21.1,0.1517395,6.884,5,21.1,,,
5/31/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1439085,6.884,0,22.8,0.1439085,6.884,5,22.8,,,
5/31/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1482955,6.884,0,23.3,0.1482955,6.884,5,23.3,,,
5/31/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.149341,6.884,788,23.9,0.149341,6.884,5,23.9,,,
5/31/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1553065,6.884,788,24.4,0.1553065,6.884,5,24.4,,,
5/31/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1581765,6.884,788,25,0.1581765,6.884,5,25,,,
5/31/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1595705,6.884,788,25,0.1595705,6.884,5,25,,,
5/31/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1650645,6.884,788,25,0.1650645,6.884,5,25,,,
5/31/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1642445,6.884,788,24.4,0.1642445,6.884,5,24.4,,,
5/31/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1553885,6.884,0,22.8,0.1553885,6.884,5,22.8,,,
5/31/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1499355,6.884,0,21.1,0.1499355,6.884,5,21.1,,,
5/31/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1501815,6.884,0,20,0.1501815,6.884,5,20,,,
5/31/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1420225,6.884,0,17.8,0.1420225,6.884,5,17.8,,,
5/31/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.134827,6.884,0,17.9,0.134827,6.884,5,17.9,,,
5/31/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1315265,6.884,0,17.9,0.1315265,6.884,5,17.9,,,
6/1/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.136221,6.884,0,18,0.136221,6.884,6,18,,,
6/1/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.132121,6.884,0,18.1,0.132121,6.884,6,18.1,,,
6/1/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.12716,6.884,0,18.2,0.12716,6.884,6,18.2,,,
6/1/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.125274,6.884,0,18.2,0.125274,6.884,6,18.2,,,
6/1/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.125315,6.884,0,18.3,0.125315,6.884,6,18.3,,,
6/1/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1305835,6.884,0,17.8,0.1305835,6.884,6,17.8,,,
6/1/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.136139,6.884,0,16.1,0.136139,6.884,6,16.1,,,
6/1/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1411,6.884,0,15.6,0.1411,6.884,6,15.6,,,
6/1/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1478445,6.884,0,16.7,0.1478445,6.884,6,16.7,,,
6/1/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.158771,6.884,0,18.9,0.158771,6.884,6,18.9,,,
6/1/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1627685,6.884,0,20,0.1627685,6.884,6,20,,,
6/1/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.166192,6.884,0,21.1,0.166192,6.884,6,21.1,,,
6/1/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.168734,6.884,788,22.2,0.168734,6.884,6,22.2,,,
6/1/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.173572,6.884,788,23.3,0.173572,6.884,6,23.3,,,
6/1/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1736335,6.884,788,23.3,0.1736335,6.884,6,23.3,,,
6/1/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1862,6.884,788,23.9,0.1862,6.884,6,23.9,,,
6/1/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.192842,6.884,788,25,0.192842,6.884,6,25,,,
6/1/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.186528,6.884,788,23.9,0.186528,6.884,6,23.9,,,
6/1/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.171071,6.884,0,22.8,0.171071,6.884,6,22.8,,,
6/1/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.168242,6.884,0,20.6,0.168242,6.884,6,20.6,,,
6/1/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1650235,6.884,0,17.2,0.1650235,6.884,6,17.2,,,
6/1/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.157787,6.884,0,13.9,0.157787,6.884,6,13.9,,,
6/1/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.148111,6.884,0,12.2,0.148111,6.884,6,12.2,,,
6/1/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1398905,6.884,0,12.8,0.1398905,6.884,6,12.8,,,
6/2/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.147004,6.884,0,13.3,0.147004,6.884,6,13.3,,,
6/2/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1392755,6.884,0,13.3,0.1392755,6.884,6,13.3,,,
6/2/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.134991,6.884,0,13.3,0.134991,6.884,6,13.3,,,
6/2/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1321005,6.884,0,13.3,0.1321005,6.884,6,13.3,,,
6/2/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.13003,6.884,0,12.8,0.13003,6.884,6,12.8,,,
6/2/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1302555,6.884,0,12.2,0.1302555,6.884,6,12.2,,,
6/2/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.134827,6.884,0,13.9,0.134827,6.884,6,13.9,,,
6/2/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.145651,6.884,0,17.8,0.145651,6.884,6,17.8,,,
6/2/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.148398,6.884,0,20,0.148398,6.884,6,20,,,
6/2/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1646955,6.884,0,21.7,0.1646955,6.884,6,21.7,,,
6/2/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.171153,6.884,0,22.8,0.171153,6.884,6,22.8,,,
6/2/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1755195,6.884,0,24.4,0.1755195,6.884,6,24.4,,,
6/2/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1772005,6.884,788,24.4,0.1772005,6.884,6,24.4,,,
6/2/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.182879,6.884,788,25,0.182879,6.884,6,25,,,
6/2/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1839655,6.884,788,25,0.1839655,6.884,6,25,,,
6/2/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.18415,6.884,788,25,0.18415,6.884,6,25,,,
6/2/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.189685,6.884,788,25,0.189685,6.884,6,25,,,
6/2/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1872045,6.884,788,24.4,0.1872045,6.884,6,24.4,,,
6/2/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.172957,6.884,0,23.9,0.172957,6.884,6,23.9,,,
6/2/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1698,6.884,0,21.7,0.1698,6.884,6,21.7,,,
6/2/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1698,6.884,0,19.4,0.1698,6.884,6,19.4,,,
6/2/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1653925,6.884,0,17.2,0.1653925,6.884,6,17.2,,,
6/2/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1542815,6.884,0,18.3,0.1542815,6.884,6,18.3,,,
6/2/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1411615,6.884,0,16.1,0.1411615,6.884,6,16.1,,,
6/3/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1381685,6.884,0,16.7,0.1381685,6.884,6,16.7,,,
6/3/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.13372,6.884,0,16.7,0.13372,6.884,6,16.7,,,
6/3/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1299275,6.884,0,16.7,0.1299275,6.884,6,16.7,,,
6/3/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1285745,6.884,0,15.6,0.1285745,6.884,6,15.6,,,
6/3/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.125725,6.884,0,14.4,0.125725,6.884,6,14.4,,,
6/3/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1243105,6.884,0,13.9,0.1243105,6.884,6,13.9,,,
6/3/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.125438,6.884,0,15.6,0.125438,6.884,6,15.6,,,
6/3/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.113712,6.884,0,17.8,0.113712,6.884,6,17.8,,,
6/3/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.121584,6.884,0,20,0.121584,6.884,6,20,,,
6/3/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1288615,6.884,0,22.2,0.1288615,6.884,6,22.2,,,
6/3/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1322645,6.884,0,24.4,0.1322645,6.884,6,24.4,,,
6/3/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.135811,6.884,0,25.6,0.135811,6.884,6,25.6,,,
6/3/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.13905,6.884,788,27.2,0.13905,6.884,6,27.2,,,
6/3/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1391525,6.884,788,28.9,0.1391525,6.884,6,28.9,,,
6/3/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.139583,6.884,788,28.3,0.139583,6.884,6,28.3,,,
6/3/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.14151,6.884,788,25.6,0.14151,6.884,6,25.6,,,
6/3/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1446465,6.884,788,23.9,0.1446465,6.884,6,23.9,,,
6/3/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.151473,6.884,788,23.3,0.151473,6.884,6,23.3,,,
6/3/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1491155,6.884,0,23.9,0.1491155,6.884,6,23.9,,,
6/3/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.146799,6.884,0,21.1,0.146799,6.884,6,21.1,,,
6/3/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1497305,6.884,0,19.4,0.1497305,6.884,6,19.4,,,
6/3/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1450975,6.884,0,17.8,0.1450975,6.884,6,17.8,,,
6/3/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1302965,6.884,0,18.3,0.1302965,6.884,6,18.3,,,
6/3/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1270165,6.884,0,16.7,0.1270165,6.884,6,16.7,,,
6/4/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1314855,6.884,0,17.8,0.1314855,6.884,6,17.8,,,
6/4/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1301325,6.884,0,17.2,0.1301325,6.884,6,17.2,,,
6/4/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.127119,6.884,0,18.3,0.127119,6.884,6,18.3,,,
6/4/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.124987,6.884,0,19.4,0.124987,6.884,6,19.4,,,
6/4/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.124741,6.884,0,19.4,0.124741,6.884,6,19.4,,,
6/4/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.127775,6.884,0,18.9,0.127775,6.884,6,18.9,,,
6/4/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.133269,6.884,0,18.9,0.133269,6.884,6,18.9,,,
6/4/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.138189,6.884,0,21.7,0.138189,6.884,6,21.7,,,
6/4/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1405875,6.884,0,23.3,0.1405875,6.884,6,23.3,,,
6/4/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1561675,6.884,0,26.7,0.1561675,6.884,6,26.7,,,
6/4/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1478035,6.884,0,28.9,0.1478035,6.884,6,28.9,,,
6/4/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1497305,6.884,0,30,0.1497305,6.884,6,30,,,
6/4/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.14889,6.884,788,30.6,0.14889,6.884,6,30.6,,,
6/4/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.146881,6.884,788,28.9,0.146881,6.884,6,28.9,,,
6/4/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.146061,6.884,788,30,0.146061,6.884,6,30,,,
6/4/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.147824,6.884,788,29.4,0.147824,6.884,6,29.4,,,
6/4/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1523545,6.884,788,29.4,0.1523545,6.884,6,29.4,,,
6/4/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1505095,6.884,788,28.3,0.1505095,6.884,6,28.3,,,
6/4/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1495665,6.884,0,26.7,0.1495665,6.884,6,26.7,,,
6/4/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.149997,6.884,0,26.1,0.149997,6.884,6,26.1,,,
6/4/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.152703,6.884,0,24.4,0.152703,6.884,6,24.4,,,
6/4/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.144216,6.884,0,21.7,0.144216,6.884,6,21.7,,,
6/4/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.133556,6.884,0,18.9,0.133556,6.884,6,18.9,,,
6/4/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1271805,6.884,0,17.2,0.1271805,6.884,6,17.2,,,
6/5/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1329,6.884,0,17.2,0.1329,6.884,6,17.2,,,
6/5/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1281645,6.884,0,18.3,0.1281645,6.884,6,18.3,,,
6/5/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.12716,6.884,0,17.8,0.12716,6.884,6,17.8,,,
6/5/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.125397,6.884,0,18.3,0.125397,6.884,6,18.3,,,
6/5/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1260735,6.884,0,18.3,0.1260735,6.884,6,18.3,,,
6/5/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1289025,6.884,0,17.8,0.1289025,6.884,6,17.8,,,
6/5/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.132941,6.884,0,17.2,0.132941,6.884,6,17.2,,,
6/5/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1352165,6.884,0,17.2,0.1352165,6.884,6,17.2,,,
6/5/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.139419,6.884,0,16.7,0.139419,6.884,6,16.7,,,
6/5/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1452,6.884,0,16.7,0.1452,6.884,6,16.7,,,
6/5/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1473525,6.884,0,17.2,0.1473525,6.884,6,17.2,,,
6/5/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1518215,6.884,0,19.4,0.1518215,6.884,6,19.4,,,
6/5/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1475575,6.884,788,21.1,0.1475575,6.884,6,21.1,,,
6/5/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.155368,6.884,788,20,0.155368,6.884,6,20,,,
6/5/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.15914,6.884,788,20.6,0.15914,6.884,6,20.6,,,
6/5/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.149792,6.884,788,20.6,0.149792,6.884,6,20.6,,,
6/5/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.151924,6.884,788,21.1,0.151924,6.884,6,21.1,,,
6/5/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.153851,6.884,788,19.4,0.153851,6.884,6,19.4,,,
6/5/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.151719,6.884,0,17.8,0.151719,6.884,6,17.8,,,
6/5/2017 19:00,19,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1484185,6.884,0,15.6,0.1484185,6.884,6,15.6,,,
6/5/2017 20:00,20,1,1,0,0,0,1,1,0,0,0,0,242,0,0.149833,6.884,0,14.4,0.149833,6.884,6,14.4,,,
6/5/2017 21:00,21,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1438265,6.884,0,13.3,0.1438265,6.884,6,13.3,,,
6/5/2017 22:00,22,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.132777,6.884,0,12.8,0.132777,6.884,6,12.8,,,
6/5/2017 23:00,23,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1281235,6.884,0,12.8,0.1281235,6.884,6,12.8,,,
6/6/2017 0:00,0,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1286565,6.884,0,12.8,0.1286565,6.884,6,12.8,,,
6/6/2017 1:00,1,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.124864,6.884,0,12.8,0.124864,6.884,6,12.8,,,
6/6/2017 2:00,2,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1202515,6.884,0,12.2,0.1202515,6.884,6,12.2,,,
6/6/2017 3:00,3,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.121707,6.884,0,11.1,0.121707,6.884,6,11.1,,,
6/6/2017 4:00,4,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.121379,6.884,0,11.1,0.121379,6.884,6,11.1,,,
6/6/2017 5:00,5,1,1,0,0,0,1,1,0,0,166.6666667,0,242,0,0.1254175,6.884,0,11.1,0.1254175,6.884,6,11.1,,,
6/6/2017 6:00,6,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1327155,6.884,0,12.8,0.1327155,6.884,6,12.8,,,
6/6/2017 7:00,7,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1370205,6.884,0,15.6,0.1370205,6.884,6,15.6,,,
6/6/2017 8:00,8,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1450975,6.884,0,20,0.1450975,6.884,6,20,,,
6/6/2017 9:00,9,1,1,0,0,0,1,1,0,0,0,0,242,0,0.145897,6.884,0,23.3,0.145897,6.884,6,23.3,,,
6/6/2017 10:00,10,1,1,0,0,0,1,1,0,0,0,0,242,0,0.148972,6.884,0,25,0.148972,6.884,6,25,,,
6/6/2017 11:00,11,1,1,0,0,0,1,1,0,0,0,0,242,0,0.151473,6.884,0,27.8,0.151473,6.884,6,27.8,,,
6/6/2017 12:00,12,1,1,0,0,0,1,1,0,0,0,0,242,0,0.151391,6.884,788,28.9,0.151391,6.884,6,28.9,,,
6/6/2017 13:00,13,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1551835,6.884,788,30.6,0.1551835,6.884,6,30.6,,,
6/6/2017 14:00,14,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1563725,6.884,788,31.1,0.1563725,6.884,6,31.1,,,
6/6/2017 15:00,15,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1555935,6.884,788,31.7,0.1555935,6.884,6,31.7,,,
6/6/2017 16:00,16,1,1,0,0,0,1,1,0,0,0,300,242,0,0.1604315,6.884,788,32.2,0.1604315,6.884,6,32.2,,,
6/6/2017 17:00,17,1,1,0,0,0,1,1,0,0,0,0,242,0,0.158279,6.884,788,30,0.158279,6.884,6,30,,,
6/6/2017 18:00,18,1,1,0,0,0,1,1,0,0,0,0,242,0,0.1542815,6.884,0,28.9,0.1542815,6.884,6,28.9,,,
